DEPTH,BVW,CARB_FLAG,COAL_FLAG,KLOGH,KLOGV,PHIF,RHOFL,RHOMA,RW,SAND_FLAG,SW,TEMP,VSH
4139.946,0.158196,1,0,0.1,226.7719,0.158196,0.9,2.71,0.0201817,0,1,122.4425,0.0905
4140.0984,0.162604,0,0,165.2391,128.3258,0.162604,0.9,2.64,0.0201812,1,1,122.4459,0.1203
4140.2508,0.138762,0,0,19.8731,13.545,0.138762,0.9,2.64,0.0201807,1,1,122.4494,0.2013
4140.4032,0.181491,0,0,21.4768,14.7082,0.181491,0.9,2.64,0.0201802,1,1,122.4528,0.2356
4140.5556,0.19318,0,0,7.0285,4.4932,0.19318,0.9,2.64,0.0201797,1,1,122.4562,0.2998
4140.708,0.170385,0,0,0.1342,0.0672,0.205009,0.9,2.64,0.0201793,1,0.8311,122.4596,0.5014
4140.8604,0.142648,0,0,0.2048,0.1053,0.210165,0.9,2.64,0.0201788,1,0.6787,122.4631,0.4856
4141.0128,0.146673,0,0,0.1891,0.0967,0.216973,0.9,2.64,0.0201783,1,0.676,122.4665,0.4955
4141.1652,0.153489,0,0,0.2078,0.1069,0.193159,0.9,2.64,0.0201778,1,0.7946,122.4699,0.4697
4141.3176,0.160295,0,0,0.561,0.3069,0.198904,0.9,2.64,0.0201773,1,0.8059,122.4734,0.4269
4141.47,0.155016,0,0,0.1919,0.0983,0.17416,0.9,2.64,0.0201769,1,0.8901,122.4768,0.4567
4141.6224,0.166092,0,0,0.2911,0.1529,0.182173,0.9,2.64,0.0201764,1,0.9117,122.4802,0.4437
4141.7748,0.202499,0,0,4.4325,2.7542,0.222601,0.9,2.64,0.0201759,1,0.9097,122.4837,0.3482
4141.9272,0.213886,0,0,3.1183,1.8961,0.224607,0.9,2.64,0.0201754,1,0.9523,122.4871,0.367
4142.0796,0.196534,0,0,1.4278,0.8274,0.205759,0.9,2.64,0.0201749,1,0.9552,122.4905,0.3879
4142.232,0.196442,0,0,1.208,0.6928,0.23148,0.9,2.64,0.0201745,1,0.8486,122.4939,0.4189
4142.3844,0.207813,0,0,2.3831,1.4252,0.229857,0.9,2.64,0.020174,1,0.9041,122.4974,0.3846
4142.5368,0.21209,0,0,0.5848,0.3207,0.21209,0.9,2.64,0.0201735,1,1,122.5008,0.4366
4142.6892,0.215432,0,0,0.6089,0.3348,0.216998,0.9,2.64,0.020173,1,0.9928,122.5042,0.439
4142.8416,0.205175,0,0,0.6707,0.371,0.205175,0.9,2.64,0.0201725,1,1,122.5077,0.4239
4142.994,0.210338,0,0,1.4618,0.8483,0.210338,0.9,2.64,0.0201721,1,1,122.5111,0.3909
4143.1464,0.206344,0,0,1.5036,0.8741,0.220285,0.9,2.64,0.0201716,1,0.9367,122.5145,0.3983
4143.2988,0.198236,0,0,5.8815,3.7189,0.209198,0.9,2.64,0.0201711,1,0.9476,122.5179,0.3227
4143.4512,0.200348,0,0,2.7028,1.629,0.209195,0.9,2.64,0.0201706,1,0.9577,122.5214,0.3602
4143.6036,0.205436,0,0,5.8081,3.6696,0.239285,0.9,2.64,0.0201701,1,0.8585,122.5248,0.35
4143.756,0.213129,0,0,3.4482,2.1097,0.240049,0.9,2.64,0.0201697,1,0.8879,122.5282,0.3759
4143.9084,0.221037,0,0,12.0873,7.9897,0.246261,0.9,2.64,0.0201692,1,0.8976,122.5317,0.3209
4144.0608,0.228045,0,0,19.0248,12.9319,0.252623,0.9,2.64,0.0201687,1,0.9027,122.5351,0.3046
4144.2132,0.229669,0,0,13.224,8.7897,0.243795,0.9,2.64,0.0201682,1,0.9421,122.5385,0.3143
4144.3656,0.22772,0,0,6.1801,3.9196,0.236811,0.9,2.64,0.0201677,1,0.9616,122.5419,0.3448
4144.518,0.232897,0,0,10.2463,6.7042,0.25003,0.9,2.64,0.0201673,1,0.9315,122.5454,0.3322
4144.6704,0.234637,0,0,6.6579,4.2421,0.242968,0.9,2.64,0.0201668,1,0.9657,122.5488,0.3467
4144.8228,0.234462,0,0,6.1835,3.9219,0.249694,0.9,2.64,0.0201663,1,0.939,122.5522,0.3563
4144.9752,0.232137,0,0,4.524,2.8146,0.243796,0.9,2.64,0.0201658,1,0.9522,122.5556,0.3661
4145.1276,0.229534,0,0,1.6571,0.9691,0.249601,0.9,2.64,0.0201653,1,0.9196,122.5591,0.4197
4145.28,0.228268,0,0,2.3657,1.4142,0.24084,0.9,2.64,0.0201649,1,0.9478,122.5625,0.3948
4145.4324,0.224161,0,0,0.6423,0.3543,0.224161,0.9,2.64,0.0201644,1,1,122.5659,0.4428
4145.5848,0.227139,0,0,3.7507,2.3067,0.247487,0.9,2.64,0.0201639,1,0.9178,122.5694,0.3784
4145.7372,0.216278,0,0,8.5947,5.5629,0.234098,0.9,2.64,0.0201634,1,0.9239,122.5728,0.3265
4145.8896,0.210556,0,0,6.6079,4.2083,0.232138,0.9,2.64,0.0201629,1,0.907,122.5762,0.3374
4146.042,0.207052,0,0,13.1086,8.7083,0.231354,0.9,2.64,0.0201625,1,0.895,122.5796,0.3037
4146.1944,0.207518,0,0,20.9604,14.333,0.225598,0.9,2.64,0.020162,1,0.9199,122.5831,0.2759
4146.3468,0.20154,0,0,27.407,19.0535,0.221901,0.9,2.64,0.0201615,1,0.9082,122.5865,0.2597
4146.4992,0.198311,0,0,41.4151,29.5341,0.22963,0.9,2.64,0.020161,1,0.8636,122.5899,0.2467
4146.6516,0.19355,0,0,13.3976,8.9122,0.217939,0.9,2.64,0.0201605,1,0.8881,122.5933,0.2907
4146.804,0.183682,0,0,14.1636,9.4541,0.208246,0.9,2.64,0.0201601,1,0.882,122.5967,0.2794
4146.9564,0.181409,0,0,10.8777,7.1436,0.204908,0.9,2.64,0.0201596,1,0.8853,122.6002,0.2892
4147.1088,0.192252,0,0,5.7664,3.6416,0.192545,0.9,2.64,0.0201591,1,0.9985,122.6036,0.3088
4147.2612,0.195973,0,0,6.3716,4.0487,0.195973,0.9,2.64,0.0201586,1,1,122.607,0.3071
4147.4136,0.193275,0,0,7.3292,4.6975,0.193275,0.9,2.64,0.0201582,1,1,122.6104,0.2979
4147.566,0.189741,0,0,3.6702,2.2542,0.189741,0.9,2.64,0.0201577,1,1,122.6139,0.3281
4147.7184,0.19922,0,0,2.8294,1.7101,0.19922,0.9,2.64,0.0201572,1,1,122.6173,0.3491
4147.8708,0.203316,0,0,0.9319,0.526,0.206914,0.9,2.64,0.0201567,1,0.9826,122.6207,0.4095
4148.0232,0.19918,0,0,1.5092,0.8775,0.207201,0.9,2.64,0.0201562,1,0.9613,122.6241,0.3865
4148.1756,0.194258,0,0,0.9504,0.5371,0.194258,0.9,2.64,0.0201558,1,1,122.6276,0.3974
4148.328,0.198271,0,0,0.6775,0.375,0.198271,0.9,2.64,0.0201553,1,1,122.631,0.4173
4148.4804,0.20565,0,0,2.0425,1.21,0.219246,0.9,2.64,0.0201548,1,0.938,122.6344,0.3826
4148.6328,0.19944,0,0,2.2029,1.3111,0.19944,0.9,2.64,0.0201543,1,1,122.6378,0.3614
4148.7852,0.197704,0,0,3.5658,2.1861,0.197704,0.9,2.64,0.0201538,1,1,122.6413,0.3366
4148.9376,0.205163,0,0,3.0058,1.8235,0.205163,0.9,2.64,0.0201534,1,1,122.6447,0.3515
4149.09,0.209839,0,0,2.7081,1.6324,0.209839,0.9,2.64,0.0201529,1,1,122.6481,0.3607
4149.2424,0.160394,0,0,2.5979,1.562,0.205489,0.9,2.64,0.0201524,1,0.7806,122.6515,0.3588
4149.3948,0.056783,0,0,10.9746,7.2112,0.195989,0.9,2.64,0.0201519,1,0.2897,122.6549,0.2808
4149.5472,0.032707,0,0,269.9129,216.0523,0.214379,0.9,2.64,0.0201514,1,0.1526,122.6584,0.1426
4149.6996,0.0265,0,0,673.2498,570.1324,0.204609,0.9,2.64,0.020151,1,0.1295,122.6618,0.0899
4149.852,0.026948,0,0,946.6269,818.6528,0.230321,0.9,2.64,0.0201505,1,0.117,122.6652,0.0963
4150.0044,0.034869,0,0,758.6876,647.2324,0.223607,0.9,2.64,0.02015,1,0.1559,122.6686,0.101
4150.1568,0.062893,0,0,393.4263,322.3175,0.20346,0.9,2.64,0.0201495,1,0.3091,122.672,0.1148
4150.3092,0.114839,0,0,488.3002,405.4056,0.227083,0.9,2.64,0.0201491,1,0.5057,122.6755,0.1253
4150.4616,0.193085,0,0,413.4153,339.7296,0.217552,0.9,2.64,0.0201486,1,0.8875,122.6789,0.1249
4150.614,0.220373,0,0,352.9388,287.219,0.226125,0.9,2.64,0.0201481,1,0.9746,122.6823,0.1401
4150.7664,0.225956,0,0,350.838,285.4043,0.225956,0.9,2.64,0.0201476,1,1,122.6857,0.1403
4150.9188,0.22162,0,0,298.1345,240.1095,0.22162,0.9,2.64,0.0201471,1,1,122.6891,0.1443
4151.0712,0.222834,0,0,284.6862,228.6273,0.222834,0.9,2.64,0.0201467,1,1,122.6926,0.1476
4151.2236,0.229185,0,0,295.1678,237.5736,0.229185,0.9,2.64,0.0201462,1,1,122.696,0.1515
4151.376,0.226943,0,0,194.4943,152.5782,0.226943,0.9,2.64,0.0201457,1,1,122.6994,0.1697
4151.5284,0.223605,0,0,108.8386,82.3775,0.223605,0.9,2.64,0.0201452,1,1,122.7028,0.1947
4151.6808,0.212176,0,0,101.2836,76.3202,0.212176,0.9,2.64,0.0201448,1,1,122.7063,0.188
4151.8332,0.210006,0,0,179.4821,140.0992,0.210006,0.9,2.64,0.0201443,1,1,122.7097,0.1584
4151.9856,0.216174,0,0,261.2453,208.6941,0.216174,0.9,2.64,0.0201438,1,1,122.7131,0.1458
4152.138,0.210367,0,0,295.9982,238.2833,0.210367,0.9,2.64,0.0201433,1,1,122.7165,0.1346
4152.2904,0.202952,0,0,261.1082,208.5779,0.202952,0.9,2.64,0.0201428,1,1,122.7199,0.1341
4152.4428,0.200949,0,0,233.6217,185.3462,0.200949,0.9,2.64,0.0201424,1,1,122.7234,0.1377
4152.5952,0.196578,0,0,248.9854,198.312,0.201161,0.9,2.64,0.0201419,1,0.9772,122.7268,0.1348
4152.7476,0.204555,0,0,218.5276,172.659,0.206021,0.9,2.64,0.0201414,1,0.9929,122.7302,0.1454
4152.9,0.205682,0,0,198.6399,156.0254,0.205873,0.9,2.64,0.0201409,1,0.9991,122.7336,0.1499
4153.0524,0.196095,0,0,155.1866,120.0537,0.196095,0.9,2.64,0.0201405,1,1,122.737,0.1531
4153.2048,0.196867,0,0,107.3243,81.1613,0.196867,0.9,2.64,0.02014,1,1,122.7404,0.1716
4153.3572,0.202114,0,0,82.8869,61.6909,0.203982,0.9,2.64,0.0201395,1,0.9908,122.7439,0.1904
4153.5096,0.194561,0,0,94.063,70.5569,0.205636,0.9,2.64,0.020139,1,0.9461,122.7473,0.1857
4153.662,0.204501,0,0,81.6934,60.7483,0.206749,0.9,2.64,0.0201386,1,0.9891,122.7507,0.1935
4153.8144,0.198409,0,0,33.2689,23.4067,0.198409,0.9,2.64,0.0201381,1,1,122.7541,0.2295
4153.9668,0.187015,0,0,23.9011,16.4766,0.187015,0.9,2.64,0.0201376,1,1,122.7575,0.2353
4154.1192,0.183619,0,0,13.8237,9.2134,0.183749,0.9,2.64,0.0201371,1,0.9993,122.7609,0.2588
4154.2716,0.190366,0,0,6.1376,3.891,0.190366,0.9,2.64,0.0201366,1,1,122.7644,0.3039
4154.424,0.184156,0,0,5.5428,3.4919,0.190247,0.9,2.64,0.0201362,1,0.968,122.7678,0.3087
4154.5764,0.174556,0,0,4.7501,2.9642,0.179322,0.9,2.64,0.0201357,1,0.9734,122.7712,0.3064
4154.7288,0.166504,0,0,3.9313,2.4248,0.170008,0.9,2.64,0.0201352,1,0.9794,122.7746,0.3073
4154.8812,0.164417,0,0,3.9565,2.4413,0.164417,0.9,2.64,0.0201347,1,1,122.778,0.302
4155.0336,0.164632,0,0,2.4739,1.4829,0.164632,0.9,2.64,0.0201343,1,1,122.7814,0.3249
4155.186,0.170861,0,0,2.9586,1.7932,0.181487,0.9,2.64,0.0201338,1,0.9414,122.7849,0.3312
4155.3384,0.193505,0,0,5.1775,3.2481,0.204177,0.9,2.64,0.0201333,1,0.9477,122.7883,0.3244
4155.4908,0.193285,0,0,4.4444,2.7621,0.207491,0.9,2.64,0.0201328,1,0.9315,122.7917,0.3347
4155.6432,0.181087,0,0,4.6392,2.8908,0.195813,0.9,2.64,0.0201324,1,0.9248,122.7951,0.3222
4155.7956,0.14462,0,0,8.4793,5.4837,0.189012,0.9,2.64,0.0201319,1,0.7651,122.7985,0.2871
4155.948,0.074221,0,0,18.5776,12.6095,0.177884,0.9,2.64,0.0201314,1,0.4172,122.8019,0.2393
4156.1004,0.056332,0,0,47.7788,34.3737,0.18291,0.9,2.64,0.0201309,1,0.308,122.8054,0.1982
4156.2528,0.051512,0,0,34.4359,24.2793,0.168523,0.9,2.64,0.0201304,1,0.3057,122.8088,0.2012
4156.4052,0.049083,0,0,11.9467,7.8911,0.125332,0.9,2.64,0.02013,1,0.3916,122.8122,0.2139
4156.5576,0.057897,0,0,25.3739,17.5565,0.131027,0.9,2.64,0.0201295,1,0.4419,122.8156,0.1826
4156.71,0.048404,0,0,87.057,64.9909,0.143662,0.9,2.64,0.020129,1,0.3369,122.819,0.1344
4156.8624,0.037909,0,0,297.1122,239.2355,0.162581,0.9,2.64,0.0201285,1,0.2332,122.8224,0.092
4157.0148,0.037362,0,0,409.814,336.5887,0.18289,0.9,2.64,0.0201281,1,0.2043,122.8258,0.0945
4157.1672,0.040649,0,0,346.2281,281.4247,0.192747,0.9,2.64,0.0201276,1,0.2109,122.8292,0.1114
4157.3196,0.050986,0,0,486.5707,403.8813,0.184889,0.9,2.64,0.0201271,1,0.2758,122.8327,0.088
4157.472,0.103006,0,0,714.8187,607.5737,0.194273,0.9,2.64,0.0201266,1,0.5302,122.8361,0.0778
4157.6244,0.173818,0,0,1194.6503,1048.0696,0.179864,0.9,2.64,0.0201262,1,0.9664,122.8395,0.0402
4157.7768,0.179244,0,0,822.0781,704.7874,0.179244,0.9,2.64,0.0201257,1,1,122.8429,0.0577
4157.9292,0.188628,0,0,558.9868,467.9753,0.188628,0.9,2.64,0.0201252,1,1,122.8463,0.0846
4158.0816,0.181116,0,0,568.4207,476.3642,0.181116,0.9,2.64,0.0201247,1,1,122.8497,0.0771
4158.234,0.190499,0,0,960.534,831.4268,0.190499,0.9,2.64,0.0201243,1,1,122.8531,0.0602
4158.3864,0.185966,0,0,515.9186,429.7903,0.185966,0.9,2.64,0.0201238,1,1,122.8565,0.0861
4158.5388,0.188181,0,0,607.9064,511.5682,0.188181,0.9,2.64,0.0201233,1,1,122.86,0.0802
4158.6912,0.166692,0,0,296.4528,238.6718,0.166692,0.9,2.64,0.0201228,1,1,122.8634,0.0957
4158.8436,0.154614,0,0,266.6809,213.3069,0.154614,0.9,2.64,0.0201224,1,1,122.8668,0.0901
4158.996,0.196165,0,0,334.0351,270.9146,0.197166,0.9,2.64,0.0201219,1,0.9949,122.8702,0.1171
4159.1484,0.188903,0,0,234.6164,186.1841,0.195166,0.9,2.64,0.0201214,1,0.9679,122.8736,0.1323
4159.3008,0.178943,0,0,256.0271,204.2714,0.185706,0.9,2.64,0.0201209,1,0.9636,122.877,0.1197
4159.4532,0.174708,0,0,258.6119,206.4615,0.190715,0.9,2.64,0.0201205,1,0.9161,122.8804,0.1237
4159.6056,0.174918,0,0,257.7791,205.7557,0.193344,0.9,2.64,0.02012,1,0.9047,122.8838,0.1262
4159.758,0.175788,0,0,252.162,200.9991,0.190033,0.9,2.64,0.0201195,1,0.925,122.8873,0.1243
4159.9104,0.175215,0,0,125.2006,95.5831,0.188851,0.9,2.64,0.020119,1,0.9278,122.8907,0.157
4160.0628,0.185152,0,0,129.2523,98.8701,0.185152,0.9,2.64,0.0201186,1,1,122.8941,0.1522
4160.2152,0.18217,0,0,269.9219,216.06,0.18217,0.9,2.64,0.0201181,1,1,122.8975,0.114
4160.3676,0.187535,0,0,289.0121,232.3171,0.187535,0.9,2.64,0.0201176,1,1,122.9009,0.1155
4160.52,0.172821,0,0,158.2532,122.5738,0.172821,0.9,2.64,0.0201171,1,1,122.9043,0.1315
4160.6724,0.165755,0,0,140.3223,107.883,0.165755,0.9,2.64,0.0201167,1,1,122.9077,0.131
4160.8248,0.16346,0,0,142.2567,109.4625,0.16346,0.9,2.64,0.0201162,1,1,122.9111,0.1283
4160.9772,0.185896,0,0,124.7444,95.2133,0.185896,0.9,2.64,0.0201157,1,1,122.9145,0.1546
4161.1296,0.18449,0,0,154.8518,119.7787,0.18449,0.9,2.64,0.0201152,1,1,122.9179,0.1429
4161.282,0.202196,0,0,126.0664,96.2849,0.202196,0.9,2.64,0.0201148,1,1,122.9214,0.1686
4161.4344,0.203767,0,0,261.2021,208.6574,0.203767,0.9,2.64,0.0201143,1,1,122.9248,0.1348
4161.5868,0.195079,0,0,149.049,115.0192,0.195079,0.9,2.64,0.0201138,1,1,122.9282,0.1541
4161.7392,0.186497,0,0,138.3436,106.2687,0.19803,0.9,2.64,0.0201133,1,0.9418,122.9316,0.1604
4161.8916,0.166153,0,0,86.6571,64.674,0.178752,0.9,2.64,0.0201129,1,0.9295,122.935,0.1658
4162.044,0.167453,0,0,96.1965,72.2571,0.201548,0.9,2.64,0.0201124,1,0.8308,122.9384,0.181
4162.1964,0.166524,0,0,88.0963,65.8149,0.19783,0.9,2.64,0.0201119,1,0.8418,122.9418,0.182
4162.3488,0.169815,0,0,129.4444,99.0261,0.217541,0.9,2.64,0.0201114,1,0.7806,122.9452,0.1809
4162.5012,0.168268,0,0,100.5477,75.7353,0.211761,0.9,2.64,0.020111,1,0.7946,122.9486,0.188
4162.6536,0.168934,0,0,60.2643,43.9809,0.214485,0.9,2.64,0.0201105,1,0.7876,122.952,0.2151
4162.806,0.170485,0,0,59.9402,43.7299,0.224969,0.9,2.64,0.02011,1,0.7578,122.9554,0.2247
4162.9584,0.165972,1,0,0.1,47.0258,0.207004,0.9,2.71,0.0201095,0,0.8018,122.9588,0.2054
4163.1108,0.16188,1,0,0.1,27.1157,0.193965,0.9,2.71,0.0201091,0,0.8346,122.9623,0.2188
4163.2632,0.162939,1,0,0.1,40.2017,0.198079,0.9,2.71,0.0201086,0,0.8226,122.9657,0.2046
4163.4156,0.174725,1,0,0.1,17.8104,0.174725,0.9,2.71,0.0201081,0,1,122.9691,0.2208
4163.568,0.191149,1,0,0.1,28.3009,0.191149,0.9,2.71,0.0201076,0,1,122.9725,0.2144
4163.7204,0.17871,1,0,0.1,3.9143,0.17871,0.9,2.71,0.0201072,0,1,122.9759,0.2932
4163.8728,0.189467,0,0,0.84,0.4711,0.189467,0.9,2.65,0.0201067,1,1,122.9793,0.399
4164.0252,0.225447,0,0,0.1877,0.096,0.226243,0.9,2.65,0.0201062,1,0.9965,122.9827,0.5041
4164.1776,0.171884,0,0,0.0739,0.0357,0.214301,0.9,2.65,0.0201057,1,0.8021,122.9861,0.5384
4164.33,0.174672,1,0,0.1,0.0153,0.174672,0.9,2.71,0.0201053,0,1,122.9895,0.5417
4164.4824,0.157481,1,0,0.1,0.0728,0.157481,0.9,2.71,0.0201048,0,1,122.9929,0.4555
4164.6348,0.207249,0,0,1.0419,0.5921,0.209037,0.9,2.65,0.0201043,1,0.9914,122.9963,0.4061
4164.7872,0.226706,0,0,2.5509,1.532,0.243414,0.9,2.65,0.0201038,1,0.9314,122.9997,0.3934
4164.9396,0.201053,0,0,4.4137,2.7418,0.243724,0.9,2.65,0.0201034,1,0.8249,123.0031,0.3672
4165.092,0.198772,0,0,0.3853,0.206,0.204624,0.9,2.65,0.0201029,1,0.9714,123.0065,0.4501
4165.2444,0.21142,0,0,0.2405,0.1249,0.21142,0.9,2.65,0.0201024,1,1,123.0099,0.4789
4165.3968,0.223986,0,0,0.1524,0.077,0.232193,0.9,2.65,0.0201019,1,0.9647,123.0133,0.5194
4165.5492,0.221692,0,0,0.2,0.1027,0.236071,0.9,2.65,0.0201015,1,0.9391,123.0167,0.5097
4165.7016,0.205743,0,0,0.0885,0.0432,0.205743,0.9,2.65,0.020101,1,1,123.0202,0.5221
4165.854,0.221123,0,0,0.1055,0.0521,0.221123,0.9,2.65,0.0201005,1,1,123.0236,0.5273
4166.0064,0.2398,0,0,0.097,0.0476,0.2398,0.9,2.65,0.0201001,1,1,123.027,0.548
4166.1588,0.243054,0,0,0.0797,0.0386,0.25018,0.9,2.65,0.0200996,1,0.9715,123.0304,0.5667
4166.3112,0.240955,0,0,0.0363,0.0168,0.244462,0.9,2.65,0.0200991,1,0.9857,123.0338,0.5995
4166.4636,0.23904,0,0,0.0465,0.0218,0.242466,0.9,2.65,0.0200986,1,0.9859,123.0372,0.5859
4166.616,0.241943,0,0,0.0481,0.0226,0.25352,0.9,2.65,0.0200982,1,0.9543,123.0406,0.594
4166.7684,0.240488,0,0,0.1318,0.066,0.250866,0.9,2.65,0.0200977,1,0.9586,123.044,0.543
4166.9208,0.240261,0,0,0.4092,0.2195,0.24905,0.9,2.65,0.0200972,1,0.9647,123.0474,0.4867
4167.0732,0.236517,0,0,0.5473,0.299,0.236517,0.9,2.65,0.0200967,1,1,123.0508,0.4615
4167.2256,0.234269,0,0,0.4768,0.2582,0.234269,0.9,2.65,0.0200963,1,1,123.0542,0.4662
4167.378,0.241072,0,0,0.4055,0.2174,0.242354,0.9,2.65,0.0200958,1,0.9947,123.0576,0.4812
4167.5304,0.233412,0,0,0.3063,0.1614,0.233412,0.9,2.65,0.0200953,1,1,123.061,0.4868
4167.6828,0.238472,0,0,0.3748,0.2,0.239008,0.9,2.65,0.0200949,1,0.9978,123.0644,0.482
4167.8352,0.23428,0,0,0.9602,0.5429,0.247418,0.9,2.65,0.0200944,1,0.9469,123.0678,0.4441
4167.9876,0.234583,0,0,1.729,1.0138,0.254125,0.9,2.65,0.0200939,1,0.9231,123.0712,0.4217
4168.14,0.23239,0,0,1.4552,0.8442,0.246906,0.9,2.65,0.0200934,1,0.9412,123.0746,0.4236
4168.2924,0.236204,0,0,1.5511,0.9034,0.236204,0.9,2.65,0.020093,1,1,123.078,0.411
4168.4448,0.218879,0,0,1.1159,0.6369,0.218879,0.9,2.65,0.0200925,1,1,123.0814,0.4115
4168.5972,0.219998,0,0,1.1476,0.6561,0.219998,0.9,2.65,0.020092,1,1,123.0848,0.4111
4168.7496,0.243471,0,0,3.1154,1.8942,0.247562,0.9,2.65,0.0200915,1,0.9835,123.0882,0.3874
4168.902,0.24404,0,0,2.8745,1.7391,0.255258,0.9,2.65,0.0200911,1,0.9561,123.0916,0.3982
4169.0544,0.244327,0,0,3.159,1.9224,0.261926,0.9,2.65,0.0200906,1,0.9328,123.095,0.3995
4169.2068,0.243966,0,0,3.7298,2.2931,0.263373,0.9,2.65,0.0200901,1,0.9263,123.0984,0.3928
4169.3592,0.241817,0,0,4.5235,2.8143,0.255813,0.9,2.65,0.0200897,1,0.9453,123.1018,0.3768
4169.5116,0.240138,0,0,10.0265,6.5516,0.258508,0.9,2.65,0.0200892,1,0.9289,123.1052,0.3408
4169.664,0.243066,0,0,14.0344,9.3626,0.260437,0.9,2.65,0.0200887,1,0.9333,123.1086,0.3263
4169.8164,0.244233,0,0,10.9769,7.2128,0.257189,0.9,2.65,0.0200882,1,0.9496,123.112,0.3352
4169.9688,0.250109,0,0,12.6017,8.3512,0.262319,0.9,2.65,0.0200878,1,0.9535,123.1154,0.3331
4170.1212,0.220626,0,0,7.9704,5.135,0.220626,0.9,2.65,0.0200873,1,1,123.1188,0.3182
4170.2736,0.194543,1,0,0.1,3.1126,0.194543,0.9,2.71,0.0200868,0,1,123.1222,0.3177
4170.426,0.182336,1,0,0.1,2.5507,0.182336,0.9,2.71,0.0200863,0,1,123.1256,0.3159
4170.5784,0.186735,1,0,0.1,3.3927,0.186735,0.9,2.71,0.0200859,0,1,123.129,0.3069
4170.7308,0.10066,1,0,0.1,3.0448,0.186189,0.9,2.71,0.0200854,0,0.5406,123.1324,0.3113
4170.8832,0.068635,1,0,0.1,3.0427,0.175153,0.9,2.71,0.0200849,0,0.3919,123.1358,0.3015
4171.0356,0.071112,1,0,0.1,2.9031,0.173588,0.9,2.71,0.0200845,0,0.4097,123.1392,0.3023
4171.188,0.130672,1,0,0.1,5.343,0.208698,0.9,2.71,0.020084,0,0.6261,123.1426,0.3058
4171.3404,0.205718,0,0,11.2915,7.4325,0.226709,0.9,2.65,0.0200835,1,0.9074,123.146,0.3068
4171.4928,0.213802,0,0,9.8198,6.4083,0.232486,0.9,2.65,0.020083,1,0.9196,123.1494,0.3186
4171.6452,0.223618,0,0,12.4914,8.2736,0.242889,0.9,2.65,0.0200826,1,0.9207,123.1528,0.3163
4171.7976,0.230454,0,0,14.693,9.8297,0.252268,0.9,2.65,0.0200821,1,0.9135,123.1562,0.3168
4171.95,0.228805,0,0,28.3324,19.7372,0.258413,0.9,2.65,0.0200816,1,0.8854,123.1596,0.2906
4172.1024,0.22893,0,0,34.7608,24.5226,0.259362,0.9,2.65,0.0200812,1,0.8827,123.163,0.2815
4172.2548,0.236668,0,0,25.8435,17.9016,0.259111,0.9,2.65,0.0200807,1,0.9134,123.1664,0.2956
4172.4072,0.23545,0,0,36.6724,25.9566,0.26104,0.9,2.65,0.0200802,1,0.902,123.1698,0.2804
4172.5596,0.231881,0,0,39.1709,27.8379,0.262646,0.9,2.65,0.0200797,1,0.8829,123.1732,0.2787
4172.712,0.234541,0,0,38.8228,27.5754,0.259058,0.9,2.65,0.0200793,1,0.9054,123.1766,0.2759
4172.8644,0.238348,0,0,57.3845,41.753,0.25714,0.9,2.65,0.0200788,1,0.9269,123.18,0.2554
4173.0168,0.235707,0,0,20.3123,13.8629,0.258656,0.9,2.65,0.0200783,1,0.9113,123.1834,0.3068
4173.1692,0.237733,0,0,3.5443,2.1722,0.253769,0.9,2.65,0.0200779,1,0.9368,123.1868,0.3867
4173.3216,0.238977,0,0,2.5447,1.528,0.246226,0.9,2.65,0.0200774,1,0.9706,123.1902,0.396
4173.474,0.239529,0,0,3.5129,2.1518,0.245683,0.9,2.65,0.0200769,1,0.975,123.1936,0.38
4173.6264,0.241564,0,0,4.4714,2.7799,0.249128,0.9,2.65,0.0200764,1,0.9696,123.197,0.3714
4173.7788,0.237717,0,0,4.575,2.8483,0.237717,0.9,2.65,0.020076,1,1,123.2004,0.3601
4173.9312,0.227455,0,0,11.7022,7.7198,0.235432,0.9,2.65,0.0200755,1,0.9661,123.2038,0.3128
4174.0836,0.221858,0,0,12.2988,8.1383,0.241296,0.9,2.65,0.020075,1,0.9194,123.2072,0.3156
4174.236,0.213023,0,0,8.8974,5.7712,0.233707,0.9,2.65,0.0200746,1,0.9115,123.2106,0.3245
4174.3884,0.201236,0,0,6.6812,4.2578,0.214303,0.9,2.65,0.0200741,1,0.939,123.214,0.3211
4174.5408,0.204659,0,0,5.4499,3.4298,0.206296,0.9,2.65,0.0200736,1,0.9921,123.2174,0.3238
4174.6932,0.20923,0,0,4.8717,3.0448,0.213705,0.9,2.65,0.0200731,1,0.9791,123.2208,0.3358
4174.8456,0.217608,0,0,2.1338,1.2675,0.228563,0.9,2.65,0.0200727,1,0.9521,123.2242,0.3888
4174.998,0.217063,0,0,2.4115,1.4433,0.225118,0.9,2.65,0.0200722,1,0.9642,123.2276,0.3799
4175.1504,0.217679,0,0,1.6423,0.9599,0.227703,0.9,2.65,0.0200717,1,0.956,123.231,0.4007
4175.3028,0.206516,0,0,0.7402,0.4119,0.209159,0.9,2.65,0.0200712,1,0.9874,123.2344,0.4227
4175.4552,0.202865,0,0,0.5799,0.3179,0.202865,0.9,2.65,0.0200708,1,1,123.2378,0.4288
4175.6076,0.216554,0,0,0.6019,0.3307,0.216554,0.9,2.65,0.0200703,1,1,123.2412,0.4392
